size	16
T	4
J	1
H	0
step-init_step	E	m
38420	-0.3125	-0.15625
38430	-0.320312	-0.148438
38440	-0.3125	-0.171875
38450	-0.320312	-0.15625
38460	-0.289062	-0.164062
38470	-0.296875	-0.164062
38480	-0.320312	-0.15625
38490	-0.34375	-0.195312
38500	-0.375	-0.21875
38510	-0.382812	-0.242188
38520	-0.367188	-0.195312
38530	-0.34375	-0.195312
38540	-0.320312	-0.164062
38550	-0.328125	-0.15625
38560	-0.328125	-0.1875
38570	-0.296875	-0.148438
38580	-0.320312	-0.140625
38590	-0.320312	-0.109375
38600	-0.3125	-0.101562
38610	-0.328125	-0.0859375
38620	-0.351562	-0.0625
38630	-0.328125	-0.0859375
38640	-0.320312	-0.0625
38650	-0.320312	-0.078125
38660	-0.320312	-0.0546875
38670	-0.296875	-0.0390625
38680	-0.3125	-0.0234375
38690	-0.351562	-0.0234375
38700	-0.3125	-0.078125
38710	-0.289062	-0.046875
38720	-0.296875	-0.0625
38730	-0.296875	-0.0625
38740	-0.28125	-0.046875
38750	-0.289062	-0.0234375
38760	-0.257812	-0.0078125
38770	-0.296875	0
38780	-0.304688	0.0078125
38790	-0.273438	0.0234375
38800	-0.25	0.03125
38810	-0.25	0.0625
38820	-0.226562	0.046875
38830	-0.203125	0.03125
38840	-0.203125	0.0234375
38850	-0.210938	0.0390625
38860	-0.226562	0.015625
38870	-0.273438	0.015625
38880	-0.273438	-0.015625
38890	-0.296875	-0.0390625
38900	-0.296875	-0.046875
38910	-0.296875	-0.046875
38920	-0.257812	-0.046875
38930	-0.28125	-0.0390625
38940	-0.28125	-0.0390625
38950	-0.328125	-0.0390625
38960	-0.320312	-0.0703125
38970	-0.34375	-0.09375
38980	-0.367188	-0.101562
38990	-0.359375	-0.09375
39000	-0.367188	-0.0859375
39010	-0.335938	-0.09375
39020	-0.320312	-0.0625
39030	-0.3125	-0.0625
39040	-0.289062	-0.078125
39050	-0.296875	-0.078125
39060	-0.296875	-0.09375
39070	-0.304688	-0.109375
39080	-0.296875	-0.125
39090	-0.289062	-0.132812
39100	-0.273438	-0.148438
39110	-0.28125	-0.164062
39120	-0.273438	-0.148438
39130	-0.273438	-0.15625
39140	-0.28125	-0.132812
39150	-0.257812	-0.132812
39160	-0.257812	-0.148438
39170	-0.265625	-0.148438
39180	-0.25	-0.179688
39190	-0.25	-0.15625
39200	-0.234375	-0.132812
39210	-0.242188	-0.171875
39220	-0.25	-0.195312
39230	-0.273438	-0.179688
39240	-0.28125	-0.164062
39250	-0.289062	-0.179688
39260	-0.304688	-0.1875
39270	-0.304688	-0.195312
39280	-0.304688	-0.210938
39290	-0.304688	-0.226562
39300	-0.296875	-0.21875
39310	-0.28125	-0.203125
39320	-0.273438	-0.195312
39330	-0.28125	-0.21875
39340	-0.289062	-0.203125
39350	-0.289062	-0.21875
39360	-0.304688	-0.203125
39370	-0.320312	-0.234375
39380	-0.320312	-0.234375
39390	-0.320312	-0.210938
39400	-0.3125	-0.226562
39410	-0.328125	-0.242188
39420	-0.328125	-0.234375
39430	-0.320312	-0.25
39440	-0.328125	-0.21875
39450	-0.359375	-0.21875
39460	-0.34375	-0.203125
39470	-0.296875	-0.1875
39480	-0.296875	-0.171875
39490	-0.304688	-0.171875
39500	-0.320312	-0.140625
39510	-0.320312	-0.1875
39520	-0.335938	-0.203125
39530	-0.320312	-0.226562
39540	-0.34375	-0.203125
39550	-0.367188	-0.226562
39560	-0.367188	-0.210938
39570	-0.367188	-0.1875
39580	-0.351562	-0.179688
39590	-0.359375	-0.179688
39600	-0.34375	-0.15625
39610	-0.351562	-0.164062
39620	-0.34375	-0.171875
39630	-0.34375	-0.179688
39640	-0.34375	-0.195312
39650	-0.34375	-0.164062
39660	-0.335938	-0.195312
39670	-0.335938	-0.195312
39680	-0.320312	-0.164062
39690	-0.3125	-0.148438
39700	-0.320312	-0.132812
39710	-0.289062	-0.125
39720	-0.289062	-0.09375
39730	-0.28125	-0.09375
39740	-0.28125	-0.09375
39750	-0.273438	-0.09375
39760	-0.265625	-0.0703125
39770	-0.257812	-0.0625
39780	-0.257812	-0.0625
39790	-0.25	-0.09375
39800	-0.25	-0.0859375
39810	-0.265625	-0.101562
39820	-0.25	-0.09375
39830	-0.257812	-0.125
39840	-0.242188	-0.09375
39850	-0.28125	-0.078125
39860	-0.265625	-0.109375
39870	-0.28125	-0.125
39880	-0.273438	-0.101562
39890	-0.289062	-0.0703125
39900	-0.273438	-0.046875
39910	-0.265625	-0.03125
39920	-0.265625	-0.0234375
39930	-0.242188	-0.0078125
39940	-0.265625	0.0234375
39950	-0.257812	0.0234375
39960	-0.273438	-0.0234375
39970	-0.273438	-0.0390625
39980	-0.289062	-0.0390625
39990	-0.289062	-0.046875
40000	-0.28125	-0.03125
