size	128
T	5
J	1
H	0
step-init_step	E	m
793800	-3424	0.000488281
793900	-3398	0.000854492
794000	-3388	-0.00012207
794100	-3382	-0.00012207
794200	-3378	-0.00012207
794300	-3396	0.000244141
794400	-3402	0.000732422
794500	-3376	0.000854492
794600	-3360	0.00219727
794700	-3356	0.0020752
794800	-3368	0.000976562
794900	-3352	0.000244141
795000	-3366	-0.00012207
795100	-3372	-0.00012207
795200	-3370	0.00146484
795300	-3358	0.00146484
795400	-3372	0.000610352
795500	-3356	-0.000244141
795600	-3376	0.0020752
795700	-3408	0.00158691
795800	-3414	0.0020752
795900	-3392	0.00219727
796000	-3386	0.00109863
796100	-3382	0.00146484
796200	-3402	0.0012207
796300	-3400	0.00134277
796400	-3398	-0.000976562
796500	-3388	-0.000610352
796600	-3354	-0.00158691
796700	-3340	0.000244141
796800	-3340	-0.000366211
796900	-3364	0
797000	-3364	0.000244141
797100	-3364	0.000366211
797200	-3364	0.000610352
797300	-3392	0.00195312
797400	-3370	0.00366211
797500	-3360	0.0045166
797600	-3388	0.00500488
797700	-3358	0.00354004
797800	-3370	0.00439453
797900	-3356	0.00244141
798000	-3368	0.00231934
798100	-3364	0.00219727
798200	-3342	0.00244141
798300	-3328	0.00244141
798400	-3324	0.00427246
798500	-3298	0.00402832
798600	-3322	0.00561523
798700	-3336	0.00402832
798800	-3374	0.00292969
798900	-3380	0.00354004
799000	-3386	0.00354004
799100	-3410	0.00415039
799200	-3400	0.0032959
799300	-3388	0.00402832
799400	-3392	0.00537109
799500	-3404	0.00341797
799600	-3408	0.00390625
799700	-3436	0.0032959
799800	-3434	0.00402832
799900	-3432	0.00500488
800000	-3414	0.00634766
800100	-3414	0.00598145
800200	-3440	0.00415039
800300	-3446	0.00524902
800400	-3468	0.0045166
800500	-3452	0.00549316
800600	-3440	0.00585938
800700	-3448	0.00537109
800800	-3486	0.00537109
800900	-3464	0.00463867
801000	-3480	0.00317383
801100	-3482	0.00488281
801200	-3502	0.00537109
801300	-3496	0.00354004
801400	-3504	0.00341797
801500	-3492	0.00244141
801600	-3498	0.00195312
801700	-3508	0.00366211
801800	-3482	0.00427246
801900	-3500	0.0045166
802000	-3502	0.00476074
802100	-3504	0.00488281
802200	-3510	0.00524902
802300	-3512	0.00415039
802400	-3528	0.00354004
802500	-3556	0.00427246
802600	-3544	0.00427246
802700	-3552	0.00512695
802800	-3556	0.0057373
802900	-3562	0.00610352
803000	-3522	0.00463867
803100	-3516	0.00305176
803200	-3476	0.00219727
803300	-3478	0.0012207
803400	-3496	-0.000610352
803500	-3520	-0.000488281
803600	-3524	-0.00183105
803700	-3530	0.000854492
803800	-3514	0.00109863
803900	-3504	0.00109863
804000	-3506	0.00158691
804100	-3506	0.00183105
804200	-3486	0.0020752
804300	-3498	0.00158691
804400	-3504	0.000244141
804500	-3492	-0.000488281
804600	-3496	0.00195312
804700	-3496	0.00195312
804800	-3502	0.00195312
804900	-3490	0.00146484
805000	-3506	0.00195312
805100	-3506	0.00231934
805200	-3492	0.00183105
805300	-3476	0.00256348
805400	-3464	0.00292969
805500	-3466	0.00390625
805600	-3490	0.00354004
805700	-3484	0.00317383
805800	-3500	0.00268555
805900	-3508	0.00170898
806000	-3520	0.00390625
806100	-3512	0.00500488
806200	-3504	0.00524902
806300	-3514	0.00622559
806400	-3538	0.00720215
806500	-3564	0.00830078
806600	-3574	0.0078125
806700	-3602	0.00622559
806800	-3590	0.00634766
806900	-3598	0.00683594
807000	-3596	0.00817871
807100	-3598	0.00854492
807200	-3570	0.00854492
807300	-3590	0.00854492
807400	-3566	0.00854492
807500	-3572	0.00939941
807600	-3582	0.00830078
807700	-3604	0.00915527
807800	-3614	0.00866699
807900	-3614	0.00756836
808000	-3608	0.0078125
808100	-3610	0.00756836
808200	-3614	0.0078125
808300	-3614	0.00695801
808400	-3614	0.0057373
808500	-3624	0.00500488
808600	-3610	0.00439453
808700	-3606	0.00341797
808800	-3618	0.00292969
808900	-3608	0.00366211
809000	-3632	0.00244141
809100	-3636	0.00183105
809200	-3634	0.000244141
809300	-3650	0.00256348
809400	-3654	0.00109863
809500	-3660	0
809600	-3656	-0.000854492
809700	-3656	-0.00146484
809800	-3660	-0.00354004
809900	-3656	-0.00256348
810000	-3668	-0.000610352
810100	-3680	0.000244141
810200	-3662	-0.000610352
810300	-3672	-0.0020752
810400	-3680	-0.00146484
810500	-3668	-0.00488281
810600	-3658	-0.00598145
810700	-3650	-0.00549316
810800	-3646	-0.00537109
810900	-3654	-0.00500488
811000	-3644	-0.00463867
811100	-3644	-0.00390625
811200	-3660	-0.00378418
811300	-3660	-0.00390625
811400	-3684	-0.00427246
811500	-3694	-0.0045166
811600	-3696	-0.00524902
811700	-3686	-0.00390625
811800	-3682	-0.00439453
811900	-3692	-0.00439453
812000	-3688	-0.00524902
812100	-3680	-0.00634766
812200	-3662	-0.00524902
812300	-3664	-0.00500488
812400	-3656	-0.00769043
812500	-3680	-0.00915527
812600	-3678	-0.00830078
812700	-3662	-0.0098877
812800	-3640	-0.00939941
812900	-3638	-0.0101318
813000	-3672	-0.0102539
813100	-3668	-0.012207
813200	-3626	-0.0133057
813300	-3608	-0.0123291
813400	-3606	-0.0114746
813500	-3606	-0.0124512
813600	-3604	-0.0111084
813700	-3604	-0.0107422
813800	-3580	-0.0113525
813900	-3576	-0.0123291
814000	-3586	-0.0123291
814100	-3582	-0.0129395
814200	-3580	-0.0129395
814300	-3584	-0.0144043
814400	-3588	-0.0150146
814500	-3592	-0.0140381
814600	-3612	-0.0157471
814700	-3624	-0.0146484
814800	-3632	-0.0144043
814900	-3644	-0.0148926
815000	-3632	-0.0142822
815100	-3620	-0.013916
815200	-3598	-0.0151367
815300	-3594	-0.0168457
815400	-3582	-0.0170898
815500	-3566	-0.0184326
815600	-3558	-0.0183105
815700	-3548	-0.0164795
815800	-3518	-0.015625
815900	-3532	-0.0168457
816000	-3526	-0.0153809
816100	-3530	-0.0147705
816200	-3524	-0.0179443
816300	-3532	-0.0174561
816400	-3530	-0.0180664
816500	-3526	-0.0186768
816600	-3512	-0.0177002
816700	-3524	-0.0175781
816800	-3544	-0.0168457
816900	-3546	-0.017334
817000	-3536	-0.0167236
817100	-3528	-0.0166016
817200	-3546	-0.0174561
817300	-3554	-0.0159912
817400	-3560	-0.015625
817500	-3562	-0.0159912
817600	-3576	-0.0181885
817700	-3576	-0.0179443
817800	-3582	-0.0170898
817900	-3588	-0.0172119
818000	-3592	-0.0170898
818100	-3596	-0.0175781
818200	-3624	-0.0169678
818300	-3626	-0.0166016
818400	-3604	-0.0175781
818500	-3590	-0.0174561
818600	-3608	-0.0158691
818700	-3590	-0.0162354
818800	-3604	-0.0159912
818900	-3592	-0.0150146
819000	-3574	-0.0170898
819100	-3606	-0.0183105
819200	-3602	-0.0172119
819300	-3612	-0.0184326
819400	-3618	-0.0177002
819500	-3616	-0.0178223
819600	-3622	-0.0172119
819700	-3648	-0.0178223
819800	-3638	-0.0170898
819900	-3644	-0.0162354
820000	-3626	-0.0157471
820100	-3636	-0.0148926
820200	-3630	-0.0148926
820300	-3642	-0.0147705
820400	-3638	-0.0140381
820500	-3626	-0.0141602
820600	-3594	-0.0140381
820700	-3604	-0.0134277
820800	-3616	-0.012207
820900	-3596	-0.0109863
821000	-3570	-0.0115967
821100	-3576	-0.0128174
821200	-3596	-0.013916
821300	-3596	-0.0133057
821400	-3590	-0.0128174
821500	-3578	-0.0136719
821600	-3586	-0.0146484
821700	-3608	-0.0153809
821800	-3604	-0.0162354
821900	-3596	-0.017334
822000	-3614	-0.0170898
822100	-3630	-0.0175781
822200	-3592	-0.0181885
822300	-3602	-0.0168457
822400	-3602	-0.0166016
822500	-3608	-0.0179443
822600	-3626	-0.0198975
822700	-3642	-0.020874
822800	-3674	-0.0219727
822900	-3668	-0.0209961
823000	-3666	-0.0218506
823100	-3652	-0.0222168
823200	-3654	-0.0228271
823300	-3642	-0.0217285
823400	-3636	-0.0222168
823500	-3624	-0.0223389
823600	-3630	-0.0223389
823700	-3640	-0.020752
823800	-3646	-0.0205078
823900	-3636	-0.0197754
824000	-3630	-0.0216064
824100	-3618	-0.0223389
824200	-3582	-0.022583
824300	-3570	-0.0201416
824400	-3576	-0.0206299
824500	-3566	-0.0195312
824600	-3554	-0.0201416
824700	-3564	-0.0201416
824800	-3564	-0.0205078
824900	-3546	-0.0194092
825000	-3530	-0.0203857
825100	-3534	-0.0181885
825200	-3532	-0.019043
825300	-3512	-0.0186768
825400	-3494	-0.0179443
825500	-3476	-0.0177002
825600	-3464	-0.0192871
825700	-3488	-0.0192871
825800	-3464	-0.0200195
825900	-3482	-0.0206299
826000	-3462	-0.0218506
826100	-3484	-0.0214844
826200	-3496	-0.0186768
826300	-3488	-0.0183105
826400	-3486	-0.017334
826500	-3472	-0.017334
826600	-3460	-0.0194092
826700	-3462	-0.0200195
826800	-3440	-0.019165
826900	-3418	-0.0209961
827000	-3410	-0.0214844
827100	-3406	-0.0229492
827200	-3412	-0.0217285
827300	-3396	-0.0233154
827400	-3406	-0.0240479
827500	-3422	-0.0235596
827600	-3428	-0.0216064
827700	-3424	-0.0233154
827800	-3406	-0.0220947
827900	-3408	-0.0209961
828000	-3382	-0.0202637
828100	-3370	-0.0185547
828200	-3396	-0.0187988
828300	-3398	-0.0187988
828400	-3390	-0.0198975
828500	-3408	-0.019165
828600	-3400	-0.0194092
828700	-3414	-0.0195312
828800	-3410	-0.020752
828900	-3416	-0.0195312
829000	-3406	-0.0187988
829100	-3406	-0.019043
829200	-3424	-0.0179443
829300	-3420	-0.0168457
829400	-3426	-0.0164795
829500	-3440	-0.0178223
829600	-3424	-0.0170898
829700	-3432	-0.0186768
829800	-3456	-0.0181885
829900	-3468	-0.0172119
830000	-3506	-0.0181885
830100	-3492	-0.0179443
830200	-3488	-0.0181885
830300	-3482	-0.0185547
830400	-3468	-0.0159912
830500	-3450	-0.0166016
830600	-3444	-0.0170898
830700	-3462	-0.0157471
830800	-3466	-0.0152588
830900	-3472	-0.0158691
831000	-3446	-0.0166016
831100	-3436	-0.0169678
831200	-3416	-0.0162354
831300	-3412	-0.0163574
831400	-3414	-0.0142822
831500	-3412	-0.0140381
831600	-3426	-0.0135498
831700	-3414	-0.0146484
831800	-3444	-0.013916
831900	-3448	-0.0142822
832000	-3434	-0.0136719
832100	-3434	-0.0135498
832200	-3440	-0.0144043
832300	-3448	-0.0136719
832400	-3444	-0.0136719
832500	-3456	-0.0130615
832600	-3440	-0.0129395
832700	-3420	-0.0131836
832800	-3414	-0.0147705
832900	-3416	-0.0145264
833000	-3410	-0.0142822
833100	-3400	-0.0134277
833200	-3418	-0.0123291
833300	-3384	-0.0113525
833400	-3384	-0.0128174
833500	-3392	-0.0133057
833600	-3414	-0.0124512
833700	-3424	-0.0131836
833800	-3418	-0.0126953
833900	-3420	-0.0118408
834000	-3416	-0.0133057
834100	-3438	-0.0118408
834200	-3424	-0.0117188
834300	-3442	-0.0124512
834400	-3420	-0.0108643
834500	-3394	-0.0112305
834600	-3416	-0.0118408
834700	-3432	-0.0115967
834800	-3418	-0.0106201
834900	-3428	-0.0109863
835000	-3442	-0.00964355
835100	-3454	-0.0106201
835200	-3448	-0.00952148
835300	-3438	-0.00878906
835400	-3448	-0.0078125
835500	-3450	-0.00769043
835600	-3478	-0.00622559
835700	-3472	-0.00720215
835800	-3480	-0.00732422
835900	-3462	-0.00598145
836000	-3464	-0.00634766
836100	-3452	-0.00585938
836200	-3446	-0.00524902
836300	-3428	-0.0045166
836400	-3428	-0.00305176
836500	-3428	-0.00366211
836600	-3438	-0.00354004
836700	-3438	-0.00378418
836800	-3438	-0.0032959
836900	-3440	-0.00415039
837000	-3444	-0.00378418
837100	-3440	-0.00390625
837200	-3428	-0.00415039
837300	-3424	-0.00500488
837400	-3414	-0.00488281
837500	-3400	-0.00439453
837600	-3398	-0.00561523
837700	-3378	-0.00488281
837800	-3394	-0.00561523
837900	-3412	-0.00500488
838000	-3424	-0.00354004
838100	-3438	-0.00256348
838200	-3408	-0.00012207
838300	-3430	0.0012207
838400	-3416	-0.00012207
838500	-3432	-0.000244141
838600	-3438	0.000488281
838700	-3458	-0.000488281
838800	-3450	-0.00109863
838900	-3440	-0.0012207
839000	-3446	-0.00183105
839100	-3454	-0.00109863
839200	-3466	-0.0012207
839300	-3440	-0.000244141
839400	-3444	-0.00109863
839500	-3454	-0.0012207
839600	-3450	-0.00231934
839700	-3460	-0.00256348
839800	-3474	-0.0045166
839900	-3470	-0.00341797
840000	-3454	-0.0020752
840100	-3478	-0.00158691
840200	-3462	-0.00292969
840300	-3460	-0.00476074
840400	-3470	-0.00317383
840500	-3492	-0.00268555
840600	-3496	-0.00244141
840700	-3480	-0.00341797
840800	-3456	-0.00219727
840900	-3452	-0.000244141
841000	-3468	-0.00012207
841100	-3480	-0.00231934
841200	-3458	-0.00354004
841300	-3448	-0.0032959
841400	-3434	-0.00402832
841500	-3440	-0.00500488
841600	-3426	-0.0057373
841700	-3428	-0.00720215
841800	-3438	-0.00598145
841900	-3418	-0.00476074
842000	-3422	-0.00463867
842100	-3434	-0.00500488
842200	-3434	-0.00512695
842300	-3444	-0.00415039
842400	-3464	-0.00634766
842500	-3448	-0.00634766
842600	-3442	-0.00549316
842700	-3440	-0.00585938
842800	-3440	-0.00512695
842900	-3450	-0.00463867
843000	-3452	-0.00402832
843100	-3462	-0.00268555
843200	-3456	-0.0012207
843300	-3456	-0.0012207
843400	-3476	-0.00158691
843500	-3494	-0.000610352
843600	-3498	0.00012207
843700	-3504	0.00183105
843800	-3496	0.00244141
843900	-3494	0.00146484
844000	-3520	0.00305176
844100	-3522	0.00305176
844200	-3518	0.00195312
844300	-3534	0.00170898
844400	-3530	0.00231934
844500	-3512	0.00219727
844600	-3522	0.00256348
844700	-3526	0.000732422
844800	-3498	0.00012207
844900	-3494	-0.00195312
845000	-3516	-0.00134277
845100	-3500	-0.00134277
845200	-3494	-0.00219727
845300	-3504	-0.0020752
845400	-3518	-0.00244141
845500	-3514	-0.00170898
845600	-3552	-0.00268555
845700	-3522	-0.00439453
845800	-3522	-0.00488281
845900	-3548	-0.00524902
846000	-3538	-0.00427246
846100	-3514	-0.00561523
846200	-3530	-0.00561523
846300	-3530	-0.00476074
846400	-3504	-0.00439453
846500	-3492	-0.00378418
846600	-3502	-0.00354004
846700	-3522	-0.00378418
846800	-3532	-0.00463867
846900	-3524	-0.00610352
847000	-3514	-0.0065918
847100	-3504	-0.00476074
847200	-3474	-0.00561523
847300	-3464	-0.00524902
847400	-3464	-0.00524902
847500	-3482	-0.00549316
847600	-3478	-0.00439453
847700	-3478	-0.00378418
847800	-3500	-0.00317383
847900	-3498	-0.00366211
848000	-3500	-0.00390625
848100	-3498	-0.00354004
848200	-3504	-0.00292969
848300	-3498	-0.00354004
848400	-3492	-0.00341797
848500	-3478	-0.00134277
848600	-3454	-0.00146484
848700	-3442	-0.00390625
848800	-3462	-0.00524902
848900	-3452	-0.0065918
849000	-3454	-0.00708008
849100	-3442	-0.00671387
849200	-3438	-0.00646973
849300	-3458	-0.00708008
849400	-3482	-0.00695801
849500	-3492	-0.00720215
849600	-3480	-0.00732422
849700	-3484	-0.00634766
849800	-3488	-0.00561523
849900	-3484	-0.00415039
850000	-3470	-0.00292969
850100	-3448	-0.00244141
850200	-3418	-0.00231934
850300	-3416	-0.00195312
850400	-3420	-0.000732422
850500	-3442	-0.0012207
850600	-3442	-0.00219727
850700	-3436	-0.0020752
850800	-3438	-0.00256348
850900	-3438	-0.00354004
851000	-3432	-0.00317383
851100	-3434	-0.00231934
851200	-3432	-0.00244141
851300	-3406	-0.0020752
851400	-3398	-0.00341797
851500	-3412	-0.00280762
851600	-3408	-0.00341797
851700	-3422	-0.00305176
851800	-3424	-0.00427246
851900	-3422	-0.00378418
852000	-3434	-0.00378418
852100	-3424	-0.00268555
852200	-3408	-0.0020752
852300	-3412	-0.00146484
852400	-3410	0.000488281
852500	-3420	-0.00109863
852600	-3424	-0.000488281
852700	-3432	0.000488281
852800	-3412	0.00134277
852900	-3404	-0.000976562
853000	-3388	0.000732422
853100	-3382	0.000488281
853200	-3354	0.00219727
853300	-3354	0.0020752
853400	-3346	0.00378418
853500	-3332	0.00244141
853600	-3324	0.0020752
853700	-3330	0.00195312
853800	-3316	0.00402832
853900	-3318	0.00280762
854000	-3330	0.00195312
854100	-3354	0.00390625
854200	-3390	0.00610352
854300	-3380	0.00463867
854400	-3374	0.0045166
854500	-3372	0.00317383
854600	-3370	0.00341797
854700	-3378	0.00427246
854800	-3366	0.00366211
854900	-3368	0.00439453
855000	-3384	0.0057373
855100	-3382	0.00488281
855200	-3378	0.00427246
855300	-3390	0.00439453
855400	-3416	0.00549316
855500	-3418	0.00402832
855600	-3430	0.00415039
855700	-3440	0.0045166
855800	-3458	0.00390625
855900	-3428	0.00354004
856000	-3430	0.0032959
856100	-3414	0.00219727
856200	-3440	0.0020752
856300	-3444	0.00366211
856400	-3458	0.00231934
856500	-3472	0.00317383
856600	-3452	0.00268555
856700	-3454	0.00170898
856800	-3438	-0.000732422
856900	-3446	-0.00195312
857000	-3446	-0.00170898
857100	-3456	-0.000732422
857200	-3476	0.000244141
857300	-3452	0.000854492
857400	-3446	0.000732422
857500	-3456	0.00170898
857600	-3456	0.00146484
857700	-3448	0.00183105
857800	-3428	0.00195312
857900	-3428	0.00170898
858000	-3448	0.000854492
858100	-3456	-0.000244141
858200	-3436	0.000732422
858300	-3442	0.000366211
858400	-3424	0
858500	-3456	0
858600	-3444	-0.000488281
858700	-3448	0.000610352
858800	-3446	0.00109863
858900	-3458	0.000732422
859000	-3436	0.00195312
859100	-3446	0.0020752
859200	-3428	0.00231934
859300	-3422	0.00183105
859400	-3442	0.00231934
859500	-3442	0.00231934
859600	-3480	0.00195312
859700	-3488	0.000732422
859800	-3486	0.0012207
859900	-3460	0.00183105
860000	-3458	0.00292969
860100	-3476	0.00292969
860200	-3464	0.00280762
860300	-3456	0.00366211
860400	-3472	0.0057373
860500	-3474	0.00512695
860600	-3486	0.00512695
860700	-3500	0.00341797
860800	-3484	0.00317383
860900	-3512	0.00415039
861000	-3512	0.00439453
861100	-3526	0.00280762
861200	-3522	0.0020752
861300	-3500	0.000366211
861400	-3484	0.00134277
861500	-3488	0.000976562
861600	-3506	0.000976562
861700	-3536	0.00109863
861800	-3534	0.000488281
861900	-3528	0.000732422
862000	-3514	-0.000366211
862100	-3526	0.00134277
862200	-3526	0.00146484
862300	-3538	0.00134277
862400	-3532	0.00219727
862500	-3544	0.00256348
862600	-3546	0.00158691
862700	-3562	0.000366211
862800	-3526	0.000854492
862900	-3516	0.00146484
863000	-3498	0
863100	-3474	0.000366211
863200	-3468	0.00134277
863300	-3454	0
863400	-3470	0
863500	-3484	-0.00134277
863600	-3486	0.000610352
863700	-3516	0.000488281
863800	-3514	0.0020752
863900	-3500	0.00390625
864000	-3510	0.00378418
864100	-3520	0.0045166
864200	-3544	0.0032959
864300	-3538	0.00500488
864400	-3550	0.00341797
864500	-3552	0.00280762
864600	-3548	0.00341797
864700	-3556	0.00195312
864800	-3550	0.00195312
864900	-3538	0.000610352
865000	-3520	0.0012207
865100	-3514	0.00231934
865200	-3550	0.0032959
865300	-3564	0.00256348
865400	-3580	0.00280762
865500	-3578	0.00537109
865600	-3562	0.00488281
865700	-3580	0.00598145
865800	-3604	0.00537109
865900	-3600	0.00488281
866000	-3602	0.00402832
866100	-3626	0.00463867
866200	-3602	0.0045166
866300	-3594	0.00378418
866400	-3604	0.00317383
866500	-3600	0.00280762
866600	-3596	0.00292969
866700	-3584	0.00305176
866800	-3590	0.00305176
866900	-3582	0.00366211
867000	-3590	0.00268555
867100	-3594	0.0012207
867200	-3586	0.0012207
867300	-3586	0.00268555
867400	-3602	0.00280762
867500	-3574	0.00183105
867600	-3582	0.00231934
867700	-3610	0.00280762
867800	-3636	0.00415039
867900	-3630	0.00268555
868000	-3612	0.00268555
868100	-3612	0.00256348
868200	-3640	0.0020752
868300	-3660	0.00268555
868400	-3674	0.00402832
868500	-3660	0.00427246
868600	-3656	0.00378418
868700	-3682	0.00415039
868800	-3704	0.00463867
868900	-3694	0.00537109
869000	-3666	0.00598145
869100	-3654	0.00793457
869200	-3648	0.00817871
869300	-3620	0.00878906
869400	-3610	0.0065918
869500	-3608	0.00793457
869600	-3596	0.00744629
869700	-3608	0.00695801
869800	-3594	0.00683594
869900	-3588	0.00793457
870000	-3562	0.00769043
870100	-3538	0.00744629
870200	-3544	0.00622559
870300	-3534	0.00598145
870400	-3540	0.00769043
870500	-3550	0.00793457
870600	-3532	0.00854492
870700	-3528	0.0078125
870800	-3524	0.00805664
870900	-3544	0.00891113
871000	-3536	0.00817871
871100	-3538	0.00744629
871200	-3532	0.00744629
871300	-3536	0.00708008
871400	-3562	0.00830078
871500	-3566	0.00793457
871600	-3578	0.00769043
871700	-3606	0.00622559
871800	-3592	0.00732422
871900	-3590	0.00939941
872000	-3606	0.00866699
872100	-3620	0.00842285
872200	-3618	0.00878906
872300	-3606	0.00646973
872400	-3614	0.00744629
872500	-3598	0.00805664
872600	-3596	0.00854492
872700	-3568	0.00769043
872800	-3580	0.00805664
872900	-3582	0.00756836
873000	-3590	0.00720215
873100	-3568	0.00708008
873200	-3580	0.00561523
873300	-3556	0.00622559
873400	-3588	0.00646973
873500	-3592	0.00610352
873600	-3600	0.00561523
873700	-3588	0.00585938
873800	-3586	0.00585938
873900	-3596	0.00488281
874000	-3574	0.00366211
874100	-3562	0.00402832
874200	-3554	0.00427246
874300	-3582	0.00366211
874400	-3572	0.00415039
874500	-3582	0.00476074
874600	-3566	0.00341797
874700	-3564	0.00390625
874800	-3570	0.00268555
874900	-3558	0.000976562
875000	-3554	0.00134277
875100	-3578	0.00244141
875200	-3588	0.00170898
875300	-3586	0.00341797
875400	-3570	0.00378418
875500	-3572	0.0032959
875600	-3552	0.00317383
875700	-3574	0.00439453
875800	-3570	0.00378418
875900	-3560	0.00427246
876000	-3544	0.0045166
876100	-3558	0.00415039
876200	-3544	0.00292969
876300	-3534	0.0020752
876400	-3546	0.00170898
876500	-3560	0.00109863
876600	-3550	0.000488281
876700	-3528	0.00109863
876800	-3498	0.000366211
876900	-3486	0.000488281
877000	-3512	0.000976562
877100	-3482	0.00280762
877200	-3506	0.00305176
877300	-3500	0.000610352
877400	-3502	0.00134277
877500	-3504	0.00268555
877600	-3508	0.00390625
877700	-3512	0.00366211
877800	-3520	0.00354004
877900	-3516	0.00134277
878000	-3520	0.00134277
878100	-3526	-0.000366211
878200	-3562	-0.00219727
878300	-3556	-0.00305176
878400	-3562	-0.00280762
878500	-3562	-0.00256348
878600	-3564	-0.00402832
878700	-3558	-0.00378418
878800	-3580	-0.00354004
878900	-3576	-0.00427246
879000	-3558	-0.00427246
879100	-3538	-0.00366211
879200	-3538	-0.00341797
879300	-3546	-0.00219727
879400	-3554	-0.00292969
879500	-3566	-0.00280762
879600	-3562	-0.00244141
879700	-3576	-0.00292969
879800	-3580	-0.00158691
879900	-3556	-0.000976562
880000	-3554	0.000488281
880100	-3552	0.00219727
880200	-3568	0.00256348
880300	-3560	0.00341797
880400	-3558	0.00390625
880500	-3530	0.00268555
880600	-3506	0.00341797
880700	-3524	0.00256348
880800	-3528	0.00292969
880900	-3518	0.0032959
881000	-3516	0.00317383
881100	-3498	0.00317383
881200	-3514	0.0020752
881300	-3516	0.00170898
881400	-3508	0.00183105
881500	-3504	0.00402832
881600	-3494	0.00537109
881700	-3472	0.00476074
881800	-3456	0.00366211
881900	-3472	0.00463867
882000	-3466	0.0045166
882100	-3462	0.0057373
882200	-3450	0.00671387
882300	-3430	0.00683594
882400	-3434	0.00793457
882500	-3430	0.00634766
882600	-3424	0.00488281
882700	-3408	0.00549316
882800	-3414	0.00646973
882900	-3410	0.00793457
883000	-3396	0.00634766
883100	-3408	0.00549316
883200	-3434	0.00488281
883300	-3418	0.00488281
883400	-3402	0.00524902
883500	-3382	0.00500488
883600	-3382	0.00427246
883700	-3358	0.00402832
883800	-3356	0.00354004
883900	-3360	0.00415039
884000	-3354	0.00378418
884100	-3358	0.00170898
884200	-3348	0.00134277
884300	-3344	0.00170898
884400	-3370	0.00231934
884500	-3382	0.00439453
884600	-3386	0.00463867
884700	-3372	0.0045166
884800	-3378	0.00476074
884900	-3386	0.00549316
885000	-3386	0.00427246
885100	-3376	0.00512695
885200	-3410	0.00585938
885300	-3396	0.00476074
885400	-3380	0.00512695
885500	-3376	0.00476074
885600	-3348	0.00244141
885700	-3354	0.00305176
885800	-3354	0.00366211
885900	-3370	0.00415039
886000	-3392	0.00488281
886100	-3362	0.00683594
886200	-3382	0.00646973
886300	-3382	0.00500488
886400	-3390	0.00317383
886500	-3392	0.000732422
886600	-3406	0.00134277
886700	-3410	0.000732422
886800	-3400	0.00292969
886900	-3408	0.00134277
887000	-3396	0.000244141
887100	-3390	0
887200	-3374	0.00170898
887300	-3370	0.00219727
887400	-3386	0.00231934
887500	-3398	0.00195312
887600	-3392	0.0020752
887700	-3370	0.00305176
887800	-3360	0.00280762
887900	-3366	0.00158691
888000	-3376	0.00109863
888100	-3364	0.000244141
888200	-3398	-0.000610352
888300	-3410	-0.000732422
888400	-3426	-0.00256348
888500	-3432	-0.00341797
888600	-3436	-0.00500488
888700	-3420	-0.0045166
888800	-3418	-0.0057373
888900	-3430	-0.00695801
889000	-3424	-0.00744629
889100	-3438	-0.00732422
889200	-3436	-0.00744629
889300	-3416	-0.00683594
889400	-3420	-0.00646973
889500	-3410	-0.00488281
889600	-3396	-0.00549316
889700	-3406	-0.00622559
889800	-3406	-0.00708008
889900	-3384	-0.00866699
890000	-3392	-0.0090332
890100	-3414	-0.00866699
890200	-3430	-0.00805664
890300	-3418	-0.00915527
890400	-3418	-0.0100098
890500	-3426	-0.00915527
890600	-3426	-0.00976562
890700	-3440	-0.00964355
890800	-3460	-0.0107422
890900	-3460	-0.0123291
891000	-3490	-0.0117188
891100	-3484	-0.012207
891200	-3496	-0.0117188
891300	-3504	-0.012207
891400	-3500	-0.0102539
891500	-3494	-0.00939941
891600	-3514	-0.00964355
891700	-3524	-0.0106201
891800	-3526	-0.0115967
891900	-3542	-0.0117188
892000	-3540	-0.0107422
892100	-3528	-0.0102539
892200	-3530	-0.00964355
892300	-3528	-0.00866699
892400	-3536	-0.010376
892500	-3544	-0.010498
892600	-3550	-0.0114746
892700	-3554	-0.0123291
892800	-3526	-0.0117188
892900	-3528	-0.0124512
893000	-3500	-0.0144043
893100	-3524	-0.0141602
893200	-3536	-0.0134277
893300	-3522	-0.010498
893400	-3546	-0.0106201
893500	-3550	-0.0115967
893600	-3540	-0.0108643
893700	-3522	-0.0118408
893800	-3530	-0.0136719
893900	-3516	-0.0134277
894000	-3514	-0.0136719
894100	-3498	-0.0134277
894200	-3492	-0.0133057
894300	-3496	-0.0137939
894400	-3508	-0.0136719
894500	-3522	-0.0135498
894600	-3544	-0.012085
894700	-3562	-0.0106201
894800	-3550	-0.0090332
894900	-3542	-0.0078125
895000	-3550	-0.00805664
895100	-3528	-0.00915527
895200	-3530	-0.0090332
895300	-3530	-0.00878906
895400	-3512	-0.00842285
895500	-3524	-0.00708008
895600	-3520	-0.00671387
895700	-3502	-0.00793457
895800	-3476	-0.0090332
895900	-3494	-0.00830078
896000	-3496	-0.00878906
896100	-3520	-0.00695801
896200	-3516	-0.0078125
896300	-3518	-0.0065918
896400	-3528	-0.0057373
896500	-3516	-0.00476074
896600	-3524	-0.00305176
896700	-3508	-0.00231934
896800	-3466	-0.00256348
896900	-3472	-0.00305176
897000	-3472	-0.00305176
897100	-3470	-0.000488281
897200	-3462	-0.0020752
897300	-3456	-0.00256348
897400	-3454	-0.00317383
